,Accuracy,AccuracySD,C,model_name,nfolds,pca,subject_data_file,threshold
233,0.478126178092,0.0774203900679,0.01,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.8
234,0.583581297124,0.0711285118811,0.01,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.8
235,0.601900176379,0.127963711851,0.01,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.8
236,0.490214608082,0.0954835102558,0.01,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
237,0.458693232031,0.0789931498935,0.01,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.8
238,0.584509002242,0.114434771744,0.01,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.8
239,0.576567923534,0.0904129583701,0.01,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.8
240,0.55667472418,0.083801937708,0.01,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.8
241,0.557722077004,0.0923728274773,0.01,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.8
242,0.601031502181,0.0799350508105,0.01,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
243,0.534467634846,0.112396414218,0.01,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.8
244,0.614172693317,0.0879303211381,0.01,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.8
245,0.600577085858,0.0998914319702,0.01,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.8
246,0.623087022772,0.129929952132,0.01,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.8
247,0.512502373741,0.118276232858,0.01,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
248,0.495,0.0629531193675,1.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.5
249,0.499761904762,0.0623832242407,1.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.5
250,0.492619047619,0.0498233842138,1.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.5
251,0.478571428571,0.0715475200063,1.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.5
252,0.49380952381,0.0678149409286,1.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.5
253,0.457142857143,0.058418305459,1.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.5
254,0.509523809524,0.0564943357986,1.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.5
255,0.540952380952,0.0738540572258,1.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.5
256,0.471904761905,0.053545496369,1.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.5
257,0.509761904762,0.0835605745224,1.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.5
258,0.475,0.0556475994882,1.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.5
259,0.524047619048,0.057709983338,1.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.5
260,0.523333333333,0.0778087078118,1.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.5
261,0.518333333333,0.0605721960119,1.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.5
262,0.524761904762,0.0631666262811,1.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
263,0.44380952381,0.0608443983973,1.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.5
264,0.483571428571,0.0755512620495,1.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.5
265,0.515,0.0989688904143,1.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.5
266,0.539047619048,0.0683478497937,1.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.5
267,0.511666666667,0.0500843958935,1.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
268,0.517380952381,0.0613625521942,1.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.5
269,0.548095238095,0.0633064747918,1.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.5
270,0.510952380952,0.0692050749846,1.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.5
271,0.485,0.0563843507663,1.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.5
272,0.472619047619,0.0746970449621,1.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.5
273,0.5,0.058418305459,1.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
274,0.515952380952,0.0844352319238,1.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.5
275,0.510714285714,0.0513010986343,1.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.5
276,0.538333333333,0.0748880494782,1.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.5
277,0.565476190476,0.0862171098024,1.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.5
278,0.524523809524,0.0807564154693,1.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
279,0.569014145525,0.0779255971904,1.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.8
280,0.502207082852,0.112504659495,1.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.8
281,0.448020377567,0.0953441137453,1.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.8
282,0.534530106787,0.0968683252132,1.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.8
283,0.532312718852,0.138970601455,1.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.8
284,0.558965687376,0.107762885088,1.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.8
285,0.573835636446,0.106834693185,1.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.8
286,0.545131262811,0.091278100555,1.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.8
287,0.487020036983,0.104440708959,1.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.8
288,0.525394891272,0.118609668498,1.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.8
289,0.547016096988,0.108263052118,1.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.8
290,0.558470382687,0.0976779458147,1.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.8
291,0.511023484374,0.0949045888975,1.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.8
292,0.499468366084,0.107700109989,1.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.8
293,0.61599986801,0.0809268163313,1.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
294,0.498028763789,0.0989850859328,1.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.8
295,0.519050201612,0.096222841784,1.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.8
296,0.535580858323,0.111414249374,1.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.8
297,0.60119382538,0.130803320556,1.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.8
298,0.526640536707,0.115349882861,1.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
299,0.463597842549,0.0923277931793,1.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.8
300,0.601361371766,0.0969845270606,1.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.8
301,0.529247666384,0.113343454247,1.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.8
302,0.545221796982,0.101975284505,1.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.8
303,0.485253172725,0.133760452908,1.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.8
304,0.580125615147,0.121287548712,1.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
305,0.535216822483,0.130921519438,1.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.8
306,0.582183892918,0.106975773067,1.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.8
307,0.5912246926,0.094016275585,1.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.8
308,0.62767636627,0.114215806592,1.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.8
309,0.515791504086,0.12437034959,1.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
310,0.495952380952,0.0677049253459,10.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.5
311,0.498095238095,0.0721927377457,10.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.5
312,0.469047619048,0.058321184352,10.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.5
313,0.473571428571,0.0626462008845,10.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.5
314,0.502380952381,0.0719819831325,10.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.5
315,0.438333333333,0.0648865222598,10.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.5
316,0.48119047619,0.0655990189905,10.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.5
317,0.518095238095,0.0553918222146,10.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.5
318,0.482380952381,0.0490406837445,10.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.5
319,0.523095238095,0.069880445362,10.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.5
320,0.489523809524,0.0629778782743,10.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.5
321,0.532857142857,0.049633577984,10.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.5
322,0.523333333333,0.0757038028083,10.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.5
323,0.49880952381,0.0658215997466,10.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.5
324,0.529761904762,0.05764904768,10.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
325,0.450476190476,0.0786204753122,10.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.5
326,0.485714285714,0.0608425349485,10.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.5
327,0.51,0.0701617825954,10.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.5
328,0.527857142857,0.0689494375852,10.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.5
329,0.51,0.0555001991784,10.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
330,0.500476190476,0.0571408729814,10.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.5
331,0.500952380952,0.0744534126659,10.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.5
332,0.522619047619,0.052664277049,10.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.5
333,0.496904761905,0.0778032433206,10.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.5
334,0.45,0.0797885527625,10.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.5
335,0.479523809524,0.0651198093452,10.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
336,0.53,0.0725405508614,10.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.5
337,0.495238095238,0.0549169647365,10.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.5
338,0.532142857143,0.0714384913747,10.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.5
339,0.565476190476,0.0631850214748,10.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.5
340,0.512857142857,0.0762588978489,10.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
341,0.565181794903,0.088597606206,10.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.8
342,0.512595412605,0.102148085441,10.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.8
343,0.444626976155,0.124836295554,10.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.8
344,0.543627640196,0.0985942047694,10.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.8
345,0.564699795665,0.118737600699,10.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.8
346,0.537472215824,0.0960103507341,10.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.8
347,0.536275342356,0.0969984366928,10.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.8
348,0.51565141319,0.084140873315,10.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.8
349,0.468799305212,0.101234101693,10.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.8
350,0.529795653321,0.126324305374,10.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.8
351,0.539437267609,0.10823896047,10.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.8
352,0.54352514539,0.105849543364,10.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.8
353,0.54500070047,0.0890648295634,10.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.8
354,0.52556405741,0.110241102332,10.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.8
355,0.611301377375,0.084087180839,10.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
356,0.516048014921,0.118529949363,10.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.8
357,0.515176474389,0.0859285524531,10.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.8
358,0.519561438998,0.103517874362,10.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.8
359,0.619020850339,0.0937523500893,10.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.8
360,0.516451994051,0.110784950445,10.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
361,0.471913913658,0.112567405698,10.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.8
362,0.594738308987,0.114814208586,10.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.8
363,0.529045896274,0.101517186192,10.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.8
364,0.544741984604,0.0902718958627,10.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.8
365,0.499413779839,0.0973801493369,10.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.8
366,0.582463434542,0.113123849777,10.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
367,0.531868716293,0.132661011094,10.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.8
368,0.590881028851,0.0932886465524,10.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.8
369,0.57734362691,0.102790866504,10.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.8
370,0.652212401546,0.111495223607,10.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.8
371,0.511603933133,0.123149815045,10.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
372,0.498571428571,0.0639603760559,100.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.5
373,0.467142857143,0.0616551745129,100.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.5
374,0.479523809524,0.0503412391863,100.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.5
375,0.473095238095,0.0682137663073,100.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.5
376,0.492857142857,0.0734630886692,100.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.5
377,0.430476190476,0.0566126192834,100.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.5
378,0.486666666667,0.0614285714286,100.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.5
379,0.513333333333,0.0682482463456,100.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.5
380,0.48880952381,0.0650488217138,100.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.5
381,0.514523809524,0.0742036329186,100.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.5
382,0.492619047619,0.0587998835361,100.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.5
383,0.530238095238,0.062461325903,100.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.5
384,0.529047619048,0.0820016038779,100.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.5
385,0.526666666667,0.0562207343874,100.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.5
386,0.539761904762,0.0604034996208,100.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
387,0.437857142857,0.0657371423328,100.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.5
388,0.45,0.0794681869918,100.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.5
389,0.517142857143,0.0901988229657,100.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.5
390,0.538333333333,0.0652176714641,100.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.5
391,0.498095238095,0.0699594958941,100.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
392,0.477857142857,0.0699858262294,100.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.5
393,0.51380952381,0.0682781426366,100.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.5
394,0.535952380952,0.0561162746552,100.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.5
395,0.494047619048,0.0600099198149,100.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.5
396,0.459285714286,0.0640246019891,100.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.5
397,0.492142857143,0.0640918593888,100.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
398,0.535,0.0762057276402,100.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.5
399,0.502380952381,0.0693343798979,100.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.5
400,0.527857142857,0.0804469515777,100.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.5
401,0.554523809524,0.0774849118514,100.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.5
402,0.519523809524,0.0765527103395,100.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
403,0.580710852489,0.0787646645822,100.0,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.8
404,0.494885178935,0.131038451841,100.0,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.8
405,0.436884480619,0.111376743298,100.0,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.8
406,0.544937591688,0.0836259423141,100.0,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.8
407,0.565461317849,0.134930975176,100.0,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.8
408,0.581207847409,0.0946995915095,100.0,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.8
409,0.592053322722,0.110077939337,100.0,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.8
410,0.550215501438,0.0895732677674,100.0,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.8
411,0.461798344218,0.105684373059,100.0,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.8
412,0.546618605338,0.113300450956,100.0,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.8
413,0.515225472555,0.130972473792,100.0,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.8
414,0.576843628939,0.105447087625,100.0,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.8
415,0.5148066081,0.0984390058075,100.0,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.8
416,0.48348947181,0.108885737677,100.0,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.8
417,0.64066608131,0.0621949010004,100.0,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
418,0.493850191991,0.0966951218768,100.0,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.8
419,0.509459775969,0.0784165605874,100.0,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.8
420,0.563957546057,0.114287022033,100.0,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.8
421,0.577065444765,0.120764334397,100.0,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.8
422,0.52703663405,0.104268148614,100.0,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
423,0.493482799691,0.0752494795083,100.0,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.8
424,0.575684776583,0.107911390226,100.0,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.8
425,0.580440935354,0.10377744704,100.0,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.8
426,0.566776947743,0.110646068616,100.0,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.8
427,0.50068117896,0.121359164846,100.0,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.8
428,0.594771835302,0.132870741489,100.0,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.8
429,0.573720994238,0.139298004537,100.0,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.8
430,0.574442493521,0.10456500111,100.0,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.8
431,0.622312052318,0.105100314417,100.0,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.8
432,0.648235164107,0.117670814581,100.0,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.8
433,0.498961049668,0.140433960141,100.0,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.8
434,0.505238095238,0.053935797897,0.1,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.5
435,0.484285714286,0.0804057172412,0.1,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.5
436,0.472380952381,0.0647006012372,0.1,"('alexnet', 'pool1')",50,True,HumanPredictions_20151118.txt,0.5
437,0.490952380952,0.0646181878737,0.1,"('alexnet', 'norm1')",50,True,HumanPredictions_20151118.txt,0.5
438,0.499047619048,0.0694911860836,0.1,"('alexnet', 'conv2')",50,True,HumanPredictions_20151118.txt,0.5
439,0.463333333333,0.0578252900757,0.1,"('alexnet', 'pool2')",50,True,HumanPredictions_20151118.txt,0.5
440,0.488095238095,0.0526508199702,0.1,"('alexnet', 'norm2')",50,True,HumanPredictions_20151118.txt,0.5
441,0.529523809524,0.051795428755,0.1,"('alexnet', 'conv3')",50,True,HumanPredictions_20151118.txt,0.5
442,0.46,0.0570813160674,0.1,"('alexnet', 'conv4')",50,True,HumanPredictions_20151118.txt,0.5
443,0.492380952381,0.0671648055987,0.1,"('alexnet', 'conv5')",50,True,HumanPredictions_20151118.txt,0.5
444,0.480238095238,0.0530054761215,0.1,"('alexnet', 'pool5')",50,True,HumanPredictions_20151118.txt,0.5
445,0.531428571429,0.0468243206764,0.1,"('alexnet', 'fc6')",50,True,HumanPredictions_20151118.txt,0.5
446,0.543095238095,0.0760746888041,0.1,"('alexnet', 'fc7')",50,True,HumanPredictions_20151118.txt,0.5
447,0.502380952381,0.074611617219,0.1,"('alexnet', 'fc8')",50,True,HumanPredictions_20151118.txt,0.5
448,0.503095238095,0.065022671783,0.1,"('alexnet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
449,0.42880952381,0.0711299312539,0.1,"('googlenet', 'pool1_norm1')",50,True,HumanPredictions_20151118.txt,0.5
450,0.486904761905,0.0566071115618,0.1,"('googlenet', 'conv2_norm2')",50,True,HumanPredictions_20151118.txt,0.5
451,0.506904761905,0.0711936613398,0.1,"('googlenet', 'inception_3a_output')",50,True,HumanPredictions_20151118.txt,0.5
452,0.532619047619,0.0733012452988,0.1,"('googlenet', 'inception_3b_output')",50,True,HumanPredictions_20151118.txt,0.5
453,0.497380952381,0.0580430093095,0.1,"('googlenet', 'pool3_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
454,0.515238095238,0.0703102938051,0.1,"('googlenet', 'inception_4a_output')",50,True,HumanPredictions_20151118.txt,0.5
455,0.532142857143,0.0566571620681,0.1,"('googlenet', 'inception_4b_output')",50,True,HumanPredictions_20151118.txt,0.5
456,0.526428571429,0.0849266056349,0.1,"('googlenet', 'inception_4c_output')",50,True,HumanPredictions_20151118.txt,0.5
457,0.499523809524,0.0641957041816,0.1,"('googlenet', 'inception_4d_output')",50,True,HumanPredictions_20151118.txt,0.5
458,0.469761904762,0.0631832270575,0.1,"('googlenet', 'inception_4e_output')",50,True,HumanPredictions_20151118.txt,0.5
459,0.497619047619,0.0563939013444,0.1,"('googlenet', 'pool4_3x3_s2')",50,True,HumanPredictions_20151118.txt,0.5
460,0.527142857143,0.066753345012,0.1,"('googlenet', 'inception_5a_output')",50,True,HumanPredictions_20151118.txt,0.5
461,0.52119047619,0.0774556416101,0.1,"('googlenet', 'inception_5b_output')",50,True,HumanPredictions_20151118.txt,0.5
462,0.565238095238,0.0693441906727,0.1,"('googlenet', 'pool5_7x7_s1')",50,True,HumanPredictions_20151118.txt,0.5
463,0.57,0.0597443533324,0.1,"('googlenet', 'loss3_classifier')",50,True,HumanPredictions_20151118.txt,0.5
464,0.500714285714,0.0650052326518,0.1,"('googlenet', 'prob')",50,True,HumanPredictions_20151118.txt,0.5
465,0.551610873331,0.0907108794068,0.1,"('pb', '')",50,True,HumanPredictions_20151118.txt,0.8
466,0.449560189249,0.098563818149,0.1,"('alexnet', 'conv1')",50,True,HumanPredictions_20151118.txt,0.8
